DateAndTime,Time,EP_Cool_Temp_Value,EP_Flow_Meter_Value,EP_Lube_Oil_Press_Value,AUX1_Flow_Meter_Value,AUX2_Flow_Meter_Value,Data_Capture_bit_Value,EP_RPM_Value,STBD_Cool_Temp_Value,STBD_Flow_Meter_Value,STBD_Lube_Oil_Press_Value,STBD_RPM_Value,Scaled_value_from_S7_not_ok_Value
11-02-2026,33:19.7,112.38019,112.38019,112.38019,112.38019,112.38019,TRUE,112.38019,112.38019,112.38019,112.38019,112.70572,1122025737
11-02-2026,43:20.7,55.66563,55.66563,55.66563,55.66563,55.66563,TRUE,55.66563,55.66563,55.66563,55.66563,74.00382,1113499648
11-02-2026,53:21.7,15.80629,15.80629,15.80629,15.80629,15.80629,TRUE,15.80629,15.80629,15.80629,15.80629,16.16799,1098704062
11-02-2026,03:22.7,77.91018,77.91018,77.91018,77.91018,77.91018,TRUE,77.91018,77.91018,77.91018,77.91018,96.35688,1117507811
11-02-2026,13:23.7,44.01889,44.01889,44.01889,44.01889,44.01889,TRUE,44.01889,44.01889,44.01889,44.01889,44.38059,1110446611
11-02-2026,23:24.8,108.98021,108.98021,108.98021,108.98021,108.98021,TRUE,108.98021,108.98021,108.98021,108.98021,8.86165,1121580108
11-02-2026,33:25.8,72.73787,72.73787,72.73787,72.73787,72.73787,TRUE,72.73787,72.73787,72.73787,72.73787,73.09957,1116829886
11-02-2026,43:26.8,17.65096,17.65096,17.65096,17.65096,17.65096,TRUE,17.65096,17.65096,17.65096,17.65096,36.06149,1099772966
11-02-2026,53:27.8,97.51432,97.51432,97.51432,97.51432,97.51432,TRUE,97.51432,97.51432,97.51432,97.51432,97.91219,1120077293
11-02-2026,03:28.8,42.24656,42.24656,42.24656,42.24656,42.24656,TRUE,42.24656,42.24656,42.24656,42.24656,60.62092,1109982018
11-02-2026,13:29.9,7.66804,7.66804,7.66804,7.66804,7.66804,TRUE,7.66804,7.66804,7.66804,7.66804,8.02974,1089822416
11-02-2026,23:30.9,73.02723,73.02723,73.02723,73.02723,73.02723,TRUE,73.02723,73.02723,73.02723,73.02723,91.43776,1116867811
11-02-2026,33:31.9,36.67638,36.67638,36.67638,36.67638,36.67638,TRUE,36.67638,36.67638,36.67638,36.67638,37.03808,1108521870
11-02-2026,43:32.9,99.03346,99.03346,99.03346,99.03346,99.03346,TRUE,99.03346,99.03346,99.03346,99.03346,117.40782,1120276404
11-02-2026,53:33.9,60.36773,60.36773,60.36773,60.36773,60.36773,TRUE,60.36773,60.36773,60.36773,60.36773,60.7656,1114732240
11-02-2026,03:35.0,4.7021,4.7021,4.7021,4.7021,4.7021,TRUE,4.7021,4.7021,4.7021,4.7021,23.11263,1083602565
11-02-2026,13:36.0,88.29097,88.29097,88.29097,88.29097,88.29097,TRUE,88.29097,88.29097,88.29097,88.29097,88.76118,1118868404
11-02-2026,23:37.0,34.03597,34.03597,34.03597,34.03597,34.03597,TRUE,34.03597,34.03597,34.03597,34.03597,52.37416,1107829722
11-02-2026,33:38.0,114.62273,114.62273,114.62273,114.62273,114.62273,TRUE,114.62273,114.62273,114.62273,114.62273,115.05677,1122319664
11-02-2026,43:39.0,57.36562,57.36562,57.36562,57.36562,57.36562,TRUE,57.36562,57.36562,57.36562,57.36562,75.70381,1113945278
11-02-2026,53:40.1,17.03607,17.03607,17.03607,17.03607,17.03607,TRUE,17.03607,17.03607,17.03607,17.03607,17.47011,1099450595
11-02-2026,03:41.1,79.2123,79.2123,79.2123,79.2123,79.2123,TRUE,79.2123,79.2123,79.2123,79.2123,97.55049,1117678478
11-02-2026,13:42.1,43.91038,43.91038,43.91038,43.91038,43.91038,TRUE,43.91038,43.91038,43.91038,43.91038,44.38059,1110418167
11-02-2026,23:43.1,108.1483,108.1483,108.1483,108.1483,108.1483,TRUE,108.1483,108.1483,108.1483,108.1483,7.9574,1121471070
11-02-2026,33:44.1,70.20597,70.20597,70.20597,70.20597,70.20597,TRUE,70.20597,70.20597,70.20597,70.20597,70.64001,1116498034
11-02-2026,43:45.2,12.80418,12.80418,12.80418,12.80418,12.80418,TRUE,12.80418,12.80418,12.80418,12.80418,31.14237,1095556210
11-02-2026,53:46.2,91.43776,91.43776,91.43776,91.43776,91.43776,TRUE,91.43776,91.43776,91.43776,91.43776,91.83563,1119280849
11-02-2026,03:47.2,34.79554,34.79554,34.79554,34.79554,34.79554,TRUE,34.79554,34.79554,34.79554,34.79554,53.13373,1108028833
11-02-2026,13:48.2,117.62484,117.62484,117.62484,117.62484,117.62484,TRUE,117.62484,117.62484,117.62484,117.62484,118.05888,1122713145
11-02-2026,23:49.2,62.89963,62.89963,62.89963,62.89963,62.89963,TRUE,62.89963,62.89963,62.89963,62.89963,81.23782,1115395945
11-02-2026,33:50.3,25.10198,25.10198,25.10198,25.10198,25.10198,TRUE,25.10198,25.10198,25.10198,25.10198,25.49985,1103679337
11-02-2026,43:51.3,85.86758,85.86758,85.86758,85.86758,85.86758,TRUE,85.86758,85.86758,85.86758,85.86758,104.20577,1118550775
11-02-2026,53:52.3,45.50186,45.50186,45.50186,45.50186,45.50186,TRUE,45.50186,45.50186,45.50186,45.50186,45.9359,1110835352
11-02-2026,03:53.3,107.28022,107.28022,107.28022,107.28022,107.28022,TRUE,107.28022,107.28022,107.28022,107.28022,7.05315,1121357294
11-02-2026,13:54.3,71.07405,71.07405,71.07405,71.07405,71.07405,TRUE,71.07405,71.07405,71.07405,71.07405,71.50809,1116611811
11-02-2026,23:55.4,16.67437,16.67437,16.67437,16.67437,16.67437,TRUE,16.67437,16.67437,16.67437,16.67437,34.94022,1099260966
11-02-2026,33:56.4,97.2973,97.2973,97.2973,97.2973,97.2973,TRUE,97.2973,97.2973,97.2973,97.2973,97.76751,1120048849
11-02-2026,43:57.4,39.787,39.787,39.787,39.787,39.787,TRUE,39.787,39.787,39.787,39.787,58.08902,1109337278
11-02-2026,53:58.4,117.80569,117.80569,117.80569,117.80569,117.80569,TRUE,117.80569,117.80569,117.80569,117.80569,118.2759,1122736848
11-02-2026,03:59.4,61.34432,61.34432,61.34432,61.34432,61.34432,TRUE,61.34432,61.34432,61.34432,61.34432,79.68251,1114988240
11-02-2026,14:00.4,24.84879,24.84879,24.84879,24.84879,24.84879,TRUE,24.84879,24.84879,24.84879,24.84879,25.319,1103546595
11-02-2026,24:01.5,88.50799,88.50799,88.50799,88.50799,88.50799,TRUE,88.50799,88.50799,88.50799,88.50799,106.84618,1118896849
11-02-2026,34:02.5,50.16779,50.16779,50.16779,50.16779,50.16779,TRUE,50.16779,50.16779,50.16779,50.16779,50.638,1112058462
11-02-2026,44:03.5,111.0419,111.0419,111.0419,111.0419,111.0419,TRUE,111.0419,111.0419,111.0419,111.0419,10.81483,1121850329
11-02-2026,54:04.5,62.42942,62.42942,62.42942,62.42942,62.42942,TRUE,62.42942,62.42942,62.42942,62.42942,62.89963,1115272686
11-02-2026,04:05.6,116.35889,116.35889,116.35889,116.35889,116.35889,TRUE,116.35889,116.35889,116.35889,116.35889,16.13182,1122547218
11-02-2026,14:06.6,72.05064,72.05064,72.05064,72.05064,72.05064,TRUE,72.05064,72.05064,72.05064,72.05064,72.55702,1116739811
11-02-2026,24:07.6,9.36803,9.36803,9.36803,9.36803,9.36803,TRUE,9.36803,9.36803,9.36803,9.36803,27.63388,1091953247
11-02-2026,34:08.6,81.88888,81.88888,81.88888,81.88888,81.88888,TRUE,81.88888,81.88888,81.88888,81.88888,82.43143,1118029293
11-02-2026,44:09.6,16.89139,16.89139,16.89139,16.89139,16.89139,TRUE,16.89139,16.89139,16.89139,16.89139,35.12107,1099374744
11-02-2026,54:10.6,85.21652,85.21652,85.21652,85.21652,85.21652,TRUE,85.21652,85.21652,85.21652,85.21652,85.75907,1118465441
11-02-2026,04:11.7,21.30413,21.30413,21.30413,21.30413,21.30413,TRUE,21.30413,21.30413,21.30413,21.30413,39.49764,1101688225
11-02-2026,14:12.7,94.22285,94.22285,94.22285,94.22285,94.22285,TRUE,94.22285,94.22285,94.22285,94.22285,94.80157,1119645886
11-02-2026,24:13.7,31.03386,31.03386,31.03386,31.03386,31.03386,TRUE,31.03386,31.03386,31.03386,31.03386,49.1912,1106789262
11-02-2026,34:14.7,102.25259,102.25259,102.25259,102.25259,102.25259,TRUE,102.25259,102.25259,102.25259,102.25259,102.83131,1120698329
11-02-2026,44:15.7,36.42319,36.42319,36.42319,36.42319,36.42319,TRUE,36.42319,36.42319,36.42319,36.42319,54.58053,1108455500
11-02-2026,54:16.8,105.18236,105.18236,105.18236,105.18236,105.18236,TRUE,105.18236,105.18236,105.18236,105.18236,105.76108,1121082329
11-02-2026,04:17.8,38.77424,38.77424,38.77424,38.77424,38.77424,TRUE,38.77424,38.77424,38.77424,38.77424,56.93158,1109062314
11-02-2026,14:18.8,110.82488,110.82488,110.82488,110.82488,110.82488,TRUE,110.82488,110.82488,110.82488,110.82488,111.43977,1121821886
11-02-2026,24:19.8,46.11675,46.11675,46.11675,46.11675,46.11675,TRUE,46.11675,46.11675,46.11675,46.11675,64.23792,1110996537
11-02-2026,34:20.8,115.45464,115.45464,115.45464,115.45464,115.45464,TRUE,115.45464,115.45464,115.45464,115.45464,116.06953,1122428700
11-02-2026,44:21.9,48.32312,48.32312,48.32312,48.32312,48.32312,TRUE,48.32312,48.32312,48.32312,48.32312,66.44429,1111574907
11-02-2026,54:22.9,116.25038,116.25038,116.25038,116.25038,116.25038,TRUE,116.25038,116.25038,116.25038,116.25038,116.86527,1122532997
11-02-2026,04:23.9,50.2763,50.2763,50.2763,50.2763,50.2763,TRUE,50.2763,50.2763,50.2763,50.2763,68.32513,1112086907
11-02-2026,14:24.9,3.65317,3.65317,3.65317,3.65317,3.65317,TRUE,3.65317,3.65317,3.65317,3.65317,4.26806,1080675289
11-02-2026,24:25.9,56.96775,56.96775,56.96775,56.96775,56.96775,TRUE,56.96775,56.96775,56.96775,56.96775,75.08892,1113840981
11-02-2026,34:27.0,8.82548,8.82548,8.82548,8.82548,8.82548,TRUE,8.82548,8.82548,8.82548,8.82548,9.44037,1091384358
11-02-2026,44:28.0,60.58475,60.58475,60.58475,60.58475,60.58475,TRUE,60.58475,60.58475,60.58475,60.58475,78.66975,1114789129
11-02-2026,54:29.0,9.36803,9.36803,9.36803,9.36803,9.36803,TRUE,9.36803,9.36803,9.36803,9.36803,9.98292,1091953247
11-02-2026,04:30.0,60.54858,60.54858,60.54858,60.54858,60.54858,TRUE,60.54858,60.54858,60.54858,60.54858,78.63358,1114770167
11-02-2026,14:31.0,14.1063,14.1063,14.1063,14.1063,14.1063,TRUE,14.1063,14.1063,14.1063,14.1063,14.75736,1096921543
11-02-2026,24:32.1,66.84216,66.84216,66.84216,66.84216,66.84216,TRUE,66.84216,66.84216,66.84216,66.84216,84.89099,1116057145
11-02-2026,34:33.1,18.4467,18.4467,18.4467,18.4467,18.4467,TRUE,18.4467,18.4467,18.4467,18.4467,19.13393,1100190151
11-02-2026,44:34.1,69.48257,69.48257,69.48257,69.48257,69.48257,TRUE,69.48257,69.48257,69.48257,69.48257,87.45906,1116403219
11-02-2026,54:35.1,17.97649,17.97649,17.97649,17.97649,17.97649,TRUE,17.97649,17.97649,17.97649,17.97649,18.66372,1099943633
11-02-2026,04:36.1,70.35065,70.35065,70.35065,70.35065,70.35065,TRUE,70.35065,70.35065,70.35065,70.35065,88.39948,1116512256
11-02-2026,14:37.2,24.30624,24.30624,24.30624,24.30624,24.30624,TRUE,24.30624,24.30624,24.30624,24.30624,24.99347,1103262151
11-02-2026,24:38.2,82.68462,82.68462,82.68462,82.68462,82.68462,TRUE,82.68462,82.68462,82.68462,82.68462,100.69728,1118133590
11-02-2026,34:39.2,38.55722,38.55722,38.55722,38.55722,38.55722,TRUE,38.55722,38.55722,38.55722,38.55722,39.28062,1109014907
11-02-2026,44:40.2,94.62072,94.62072,94.62072,94.62072,94.62072,TRUE,94.62072,94.62072,94.62072,94.62072,112.63338,1119698034
11-02-2026,54:41.2,48.25078,48.25078,48.25078,48.25078,48.25078,TRUE,48.25078,48.25078,48.25078,48.25078,48.93801,1111555944

12-02-2026,04:42.3,104.893,104.893,104.893,104.893,104.893,TRUE,104.893,104.893,104.893,104.893,4.41274,1121044404
12-02-2026,14:43.3,63.22516,63.22516,63.22516,63.22516,63.22516,TRUE,63.22516,63.22516,63.22516,63.22516,63.98473,1115481278
12-02-2026,24:44.3,1.84467,1.84467,1.84467,1.84467,1.84467,TRUE,1.84467,1.84467,1.84467,1.84467,19.85733,1072438386
12-02-2026,34:45.3,74.58254,74.58254,74.58254,74.58254,74.58254,TRUE,74.58254,74.58254,74.58254,74.58254,75.34211,1117071663
12-02-2026,44:46.3,12.22546,12.22546,12.22546,12.22546,12.22546,TRUE,12.22546,12.22546,12.22546,12.22546,30.23812,1094949395
12-02-2026,54:47.4,86.33779,86.33779,86.33779,86.33779,86.33779,TRUE,86.33779,86.33779,86.33779,86.33779,87.09736,1118612404

13-02-2026,56:42.0,22.02753,22.02753,22.02753,22.02753,26.91048,TRUE,22.02753,22.02753,22.02753,26.91048,22.02753,1104627484
13-02-2026,06:43.0,100.80579,100.80579,100.80579,100.80579,114.76741,TRUE,100.80579,100.80579,100.80579,114.76741,100.80579,1122338626
13-02-2026,16:44.0,70.96554,70.96554,70.96554,70.96554,75.77615,TRUE,70.96554,70.96554,70.96554,75.77615,70.96554,1117228108
13-02-2026,26:45.0,30.31046,30.31046,30.31046,30.31046,44.30825,TRUE,30.31046,30.31046,30.31046,44.30825,30.31046,1110522463
13-02-2026,36:46.1,116.14187,116.14187,116.14187,116.14187,2.49573,TRUE,116.14187,116.14187,116.14187,2.49573,116.14187,1075820771
13-02-2026,46:47.1,73.38893,73.38893,73.38893,73.38893,87.38672,TRUE,73.38893,73.38893,73.38893,87.38672,73.38893,1118749886
13-02-2026,56:48.1,38.15935,38.15935,38.15935,38.15935,42.93379,TRUE,38.15935,38.15935,38.15935,42.93379,38.15935,1110162167
13-02-2026,06:49.1,116.53974,116.53974,116.53974,116.53974,12.04461,TRUE,116.53974,116.53974,116.53974,12.04461,116.53974,1094759766
13-02-2026,16:50.1,86.59098,86.59098,86.59098,86.59098,91.36542,TRUE,86.59098,86.59098,86.59098,91.36542,86.59098,1119271367
13-02-2026,26:51.2,46.18909,46.18909,46.18909,46.18909,60.22305,TRUE,46.18909,46.18909,46.18909,60.22305,46.18909,1114694315
13-02-2026,36:52.2,14.07013,14.07013,14.07013,14.07013,18.8084,TRUE,14.07013,14.07013,14.07013,18.8084,14.07013,1100379781
13-02-2026,46:53.2,89.59309,89.59309,89.59309,89.59309,103.62705,TRUE,89.59309,89.59309,89.59309,103.62705,89.59309,1120878478
13-02-2026,56:54.2,55.15925,55.15925,55.15925,55.15925,59.89752,TRUE,55.15925,55.15925,55.15925,59.89752,55.15925,1114608981
13-02-2026,06:55.2,14.03396,14.03396,14.03396,14.03396,28.10409,TRUE,14.03396,14.03396,14.03396,28.10409,14.03396,1105253262
13-02-2026,16:56.3,102.21642,102.21642,102.21642,102.21642,106.95469,TRUE,102.21642,102.21642,102.21642,106.95469,102.21642,1121314626
13-02-2026,26:57.3,61.01879,61.01879,61.01879,61.01879,75.05275,TRUE,61.01879,61.01879,61.01879,75.05275,61.01879,1117133293
13-02-2026,36:58.3,28.2126,28.2126,28.2126,28.2126,32.9147,TRUE,28.2126,28.2126,28.2126,32.9147,28.2126,1107535796
13-02-2026,46:59.3,103.69939,103.69939,103.69939,103.69939,117.80569,TRUE,103.69939,103.69939,103.69939,117.80569,103.69939,1122736848
13-02-2026,57:00.3,69.26555,69.26555,69.26555,69.26555,73.89531,TRUE,69.26555,69.26555,69.26555,73.89531,69.26555,1116981590
13-02-2026,07:01.4,28.46579,28.46579,28.46579,28.46579,42.60826,TRUE,28.46579,28.46579,28.46579,42.60826,28.46579,1110076833
13-02-2026,17:02.4,116.06953,116.06953,116.06953,116.06953,2.20637,TRUE,116.06953,116.06953,116.06953,2.20637,116.06953,1074607142
13-02-2026,27:03.4,75.16126,75.16126,75.16126,75.16126,89.30373,TRUE,75.16126,75.16126,75.16126,89.30373,75.16126,1119001145
13-02-2026,37:04.4,42.42741,42.42741,42.42741,42.42741,47.021,TRUE,42.42741,42.42741,42.42741,47.021,42.42741,1111233574
13-02-2026,47:05.4,117.58867,117.58867,117.58867,117.58867,13.27439,TRUE,117.58867,117.58867,117.58867,13.27439,117.58867,1096011321
13-02-2026,57:06.5,82.1059,82.1059,82.1059,82.1059,86.73566,TRUE,82.1059,82.1059,82.1059,86.73566,82.1059,1118664552
13-02-2026,07:07.5,41.77635,41.77635,41.77635,41.77635,55.95499,TRUE,41.77635,41.77635,41.77635,55.95499,41.77635,1113575500
13-02-2026,17:08.5,11.61057,11.61057,11.61057,11.61057,16.2765,TRUE,11.61057,11.61057,11.61057,16.2765,11.61057,1099052374
13-02-2026,27:09.5,88.54416,88.54416,88.54416,88.54416,102.7228,TRUE,88.54416,88.54416,88.54416,102.7228,88.54416,1120759959
13-02-2026,37:10.5,56.09967,56.09967,56.09967,56.09967,60.69326,TRUE,56.09967,56.09967,56.09967,60.69326,56.09967,1114817575
13-02-2026,47:11.6,12.37014,12.37014,12.37014,12.37014,26.58495,TRUE,12.37014,12.37014,12.37014,26.58495,12.37014,1104437854
13-02-2026,57:12.6,95.63348,95.63348,95.63348,95.63348,100.26324,TRUE,95.63348,95.63348,95.63348,100.26324,95.63348,1120437589
13-02-2026,07:13.6,54.18266,54.18266,54.18266,54.18266,68.3613,TRUE,54.18266,54.18266,54.18266,68.3613,54.18266,1116256256
13-02-2026,17:14.6,23.65518,23.65518,23.65518,23.65518,28.28494,TRUE,23.65518,23.65518,23.65518,28.28494,23.65518,1105348078
13-02-2026,27:15.6,100.33558,100.33558,100.33558,100.33558,114.55039,TRUE,100.33558,100.33558,100.33558,114.55039,100.33558,1122305442
13-02-2026,37:16.6,67.6379,67.6379,67.6379,67.6379,72.19532,TRUE,67.6379,67.6379,67.6379,72.19532,67.6379,1116758775
13-02-2026,47:17.7,23.65518,23.65518,23.65518,23.65518,37.83382,TRUE,23.65518,23.65518,23.65518,37.83382,23.65518,1108825278
13-02-2026,57:18.7,106.66533,106.66533,106.66533,106.66533,111.25892,TRUE,106.66533,106.66533,106.66533,111.25892,106.66533,1121878775
13-02-2026,07:19.7,65.75706,65.75706,65.75706,65.75706,79.97187,TRUE,65.75706,65.75706,65.75706,79.97187,65.75706,1117778034
13-02-2026,17:20.7,35.41043,35.41043,35.41043,35.41043,40.00402,TRUE,35.41043,35.41043,35.41043,40.00402,35.41043,1109394167
13-02-2026,27:21.8,111.87381,111.87381,111.87381,111.87381,7.55953,TRUE,111.87381,111.87381,111.87381,7.55953,111.87381,1089594862
13-02-2026,37:22.8,78.01869,78.01869,78.01869,78.01869,82.61228,TRUE,78.01869,78.01869,78.01869,82.61228,78.01869,1118124108
13-02-2026,47:23.8,32.98704,32.98704,32.98704,32.98704,47.20185,TRUE,32.98704,32.98704,32.98704,47.20185,32.98704,1111280982
13-02-2026,57:24.8,115.88868,115.88868,115.88868,115.88868,1.95318,TRUE,115.88868,115.88868,115.88868,1.95318,115.88868,1073348608
13-02-2026,07:25.8,74.65488,74.65488,74.65488,74.65488,88.90586,TRUE,74.65488,74.65488,74.65488,88.90586,74.65488,1118948997
13-02-2026,17:26.9,43.51251,43.51251,43.51251,43.51251,48.1061,TRUE,43.51251,43.51251,43.51251,48.1061,43.51251,1111518018
13-02-2026,27:27.9,1.55531,1.55531,1.55531,1.55531,15.80629,TRUE,1.55531,1.55531,1.55531,15.80629,1.55531,1098704062
13-02-2026,37:28.9,86.98885,86.98885,86.98885,86.98885,91.54627,TRUE,86.98885,86.98885,86.98885,91.54627,86.98885,1119295071
13-02-2026,47:29.9,42.96996,42.96996,42.96996,42.96996,57.18477,TRUE,42.96996,42.96996,42.96996,57.18477,42.96996,1113897870
13-02-2026,57:30.9,6.76379,6.76379,6.76379,6.76379,11.32121,TRUE,6.76379,6.76379,6.76379,11.32121,6.76379,1094001247
13-02-2026,07:32.0,84.49312,84.49312,84.49312,84.49312,98.70793,TRUE,84.49312,84.49312,84.49312,98.70793,84.49312,1120233737
13-02-2026,17:33.0,53.49543,53.49543,53.49543,53.49543,58.05285,TRUE,53.49543,53.49543,53.49543,58.05285,53.49543,1114125426
13-02-2026,27:34.0,11.06802,11.06802,11.06802,11.06802,25.319,TRUE,11.06802,11.06802,11.06802,25.319,11.06802,1103793113
13-02-2026,37:35.0,96.50156,96.50156,96.50156,96.50156,101.02281,TRUE,96.50156,96.50156,96.50156,101.02281,96.50156,1120537145
13-02-2026,47:36.0,52.8082,52.8082,52.8082,52.8082,67.09535,TRUE,52.8082,52.8082,52.8082,67.09535,52.8082,1116090330
13-02-2026,57:37.1,17.07224,17.07224,17.07224,17.07224,21.59349,TRUE,17.07224,17.07224,17.07224,21.59349,17.07224,1101839929
13-02-2026,07:38.1,94.91008,94.91008,94.91008,94.91008,109.12489,TRUE,94.91008,94.91008,94.91008,109.12489,94.91008,1121599070
13-02-2026,17:39.1,63.11665,63.11665,63.11665,63.11665,67.60173,TRUE,63.11665,63.11665,63.11665,67.60173,63.11665,1116156701
13-02-2026,27:40.1,20.94243,20.94243,20.94243,20.94243,35.22958,TRUE,20.94243,20.94243,20.94243,35.22958,20.94243,1108142611
13-02-2026,37:41.1,105.86959,105.86959,105.86959,105.86959,110.39084,TRUE,105.86959,105.86959,105.86959,110.39084,105.86959,1121764997
13-02-2026,47:42.2,61.59751,61.59751,61.59751,61.59751,75.88466,TRUE,61.59751,61.59751,61.59751,75.88466,61.59751,1117242330
13-02-2026,57:43.2,25.6807,25.6807,25.6807,25.6807,30.16578,TRUE,25.6807,25.6807,25.6807,30.16578,25.6807,1106334151

14-02-2026,07:44.2,102.3611,102.3611,102.3611,102.3611,116.68442,TRUE,102.3611,102.3611,102.3611,116.68442,102.3611,1122589886
14-02-2026,17:45.2,71.39958,71.39958,71.39958,71.39958,75.84849,TRUE,71.39958,71.39958,71.39958,75.84849,71.39958,1117237590
14-02-2026,27:46.2,27.81473,27.81473,27.81473,27.81473,42.13805,TRUE,27.81473,27.81473,27.81473,42.13805,27.81473,1109953574
14-02-2026,37:47.3,111.25892,111.25892,111.25892,111.25892,115.70783,TRUE,111.25892,111.25892,111.25892,115.70783,111.25892,1122461886
14-02-2026,47:48.3,65.68472,65.68472,65.68472,65.68472,80.00804,TRUE,65.68472,65.68472,65.68472,80.00804,65.68472,1117782775
14-02-2026,57:49.3,27.88707,27.88707,27.88707,27.88707,32.29981,TRUE,27.88707,27.88707,27.88707,32.29981,27.88707,1107374611
14-02-2026,07:50.3,103.19301,103.19301,103.19301,103.19301,117.58867,TRUE,103.19301,103.19301,103.19301,117.58867,103.19301,1122708404
14-02-2026,17:51.3,70.56767,70.56767,70.56767,70.56767,75.01658,TRUE,70.56767,70.56767,70.56767,75.01658,70.56767,1117128552
14-02-2026,27:52.4,26.80197,26.80197,26.80197,26.80197,41.19763,TRUE,26.80197,26.80197,26.80197,41.19763,26.80197,1109707055
14-02-2026,37:53.4,109.55893,109.55893,109.55893,109.55893,114.00784,TRUE,109.55893,109.55893,109.55893,114.00784,109.55893,1122239070
14-02-2026,47:54.4,63.11665,63.11665,63.11665,63.11665,77.51231,TRUE,63.11665,63.11665,63.11665,77.51231,63.11665,1117455663
14-02-2026,57:55.4,25.21049,25.21049,25.21049,25.21049,29.62323,TRUE,25.21049,25.21049,25.21049,29.62323,25.21049,1106049707
14-02-2026,07:56.4,105.14619,105.14619,105.14619,105.14619,1.04893,TRUE,105.14619,105.14619,105.14619,1.04893,105.14619,1065763423
14-02-2026,17:57.5,77.65699,77.65699,77.65699,77.65699,82.06973,TRUE,77.65699,77.65699,77.65699,82.06973,77.65699,1118052997
14-02-2026,27:58.5,39.85934,39.85934,39.85934,39.85934,54.255,TRUE,39.85934,39.85934,39.85934,54.255,39.85934,1113129870
14-02-2026,37:59.5,10.01909,10.01909,10.01909,10.01909,14.468,TRUE,10.01909,10.01909,10.01909,14.468,10.01909,1097300802
14-02-2026,48:00.5,87.27821,87.27821,87.27821,87.27821,101.71004,TRUE,87.27821,87.27821,87.27821,101.71004,87.27821,1120627218
14-02-2026,58:01.5,55.3401,55.3401,55.3401,55.3401,59.71667,TRUE,55.3401,55.3401,55.3401,59.71667,55.3401,1114561575
14-02-2026,08:02.6,17.83181,17.83181,17.83181,17.83181,32.26364,TRUE,17.83181,17.83181,17.83181,32.26364,17.83181,1107365129
14-02-2026,18:03.6,109.19723,109.19723,109.19723,109.19723,113.60997,TRUE,109.19723,109.19723,109.19723,113.60997,109.19723,1122186923
14-02-2026,28:04.6,70.64001,70.64001,70.64001,70.64001,85.03567,TRUE,70.64001,70.64001,70.64001,85.03567,70.64001,1118441737
14-02-2026,38:05.6,40.58274,40.58274,40.58274,40.58274,44.95931,TRUE,40.58274,40.58274,40.58274,44.95931,40.58274,1110693129
14-02-2026,48:06.6,118.23973,118.23973,118.23973,118.23973,14.07013,TRUE,118.23973,118.23973,118.23973,14.07013,118.23973,1096883618
14-02-2026,58:07.6,86.01226,86.01226,86.01226,86.01226,90.38883,TRUE,86.01226,86.01226,86.01226,90.38883,86.01226,1119143367
14-02-2026,08:08.7,47.63589,47.63589,47.63589,47.63589,62.10389,TRUE,47.63589,47.63589,47.63589,62.10389,47.63589,1115187351
14-02-2026,18:09.7,19.24244,19.24244,19.24244,19.24244,23.61901,TRUE,19.24244,19.24244,19.24244,23.61901,19.24244,1102901855
14-02-2026,28:10.7,98.45474,98.45474,98.45474,98.45474,112.88657,TRUE,98.45474,98.45474,98.45474,112.88657,98.45474,1122087367
14-02-2026,38:11.7,67.71024,67.71024,67.71024,67.71024,72.08681,TRUE,67.71024,67.71024,67.71024,72.08681,67.71024,1116744552
14-02-2026,48:12.7,25.64453,25.64453,25.64453,25.64453,40.00402,TRUE,25.64453,25.64453,25.64453,40.00402,25.64453,1109403648
14-02-2026,58:13.8,110.75254,110.75254,110.75254,110.75254,115.16528,TRUE,110.75254,110.75254,110.75254,115.16528,110.75254,1122390775
14-02-2026,08:14.8,71.58043,71.58043,71.58043,71.58043,86.04843,TRUE,71.58043,71.58043,71.58043,86.04843,71.58043,1118574478
14-02-2026,18:15.8,42.42741,42.42741,42.42741,42.42741,46.84015,TRUE,42.42741,42.42741,42.42741,46.84015,42.42741,1111186167
14-02-2026,28:16.8,1.98935,1.98935,1.98935,1.98935,16.42118,TRUE,1.98935,1.98935,1.98935,16.42118,1.98935,1099128225
14-02-2026,38:17.8,89.62926,89.62926,89.62926,89.62926,94.00583,TRUE,89.62926,89.62926,89.62926,94.00583,89.62926,1119617441
14-02-2026,48:18.9,46.94866,46.94866,46.94866,46.94866,61.41666,TRUE,46.94866,46.94866,46.94866,61.41666,46.94866,1115007204
14-02-2026,58:19.9,13.09354,13.09354,13.09354,13.09354,17.47011,TRUE,13.09354,13.09354,13.09354,17.47011,13.09354,1099678151
14-02-2026,08:20.9,92.63137,92.63137,92.63137,92.63137,107.0632,TRUE,92.63137,92.63137,92.63137,107.0632,92.63137,1121328848
14-02-2026,18:21.9,64.05707,64.05707,64.05707,64.05707,68.43364,TRUE,64.05707,64.05707,64.05707,68.43364,64.05707,1116265737
14-02-2026,28:22.9,24.19773,24.19773,24.19773,24.19773,38.62956,TRUE,24.19773,24.19773,24.19773,38.62956,24.19773,1109033870
14-02-2026,38:24.0,112.45253,112.45253,112.45253,112.45253,116.8291,TRUE,112.45253,112.45253,112.45253,116.8291,112.45253,1122608848
14-02-2026,48:25.0,71.00171,71.00171,71.00171,71.00171,85.43354,TRUE,71.00171,71.00171,71.00171,85.43354,71.00171,1118493886
